sku,size_code,size,quantity,promotion_code,list_unit_price_ex_gst,discount_ex_gst,unit_price_ex_gst,loaded_landed_cost,product_gross_margin_pct,checkout_route,configuration
LC-810,HALF,Half sheet,1000,PACK7,8.11,567.70,7.54,4.90,35.03,online checkout,premium
LC-810,FULL,Full sheet,1000,PACK7,7.52,526.40,6.99,4.54,35.08,online checkout,standard
LC-810,FULL,Full sheet,1000,PACK7,11.27,788.90,10.48,6.81,35.03,online checkout,premium
LC-810,XL,Extra large,1000,PACK7,10.67,746.90,9.92,6.45,35.00,online checkout,standard
LC-810,XL,Extra large,1000,PACK7,16.00,1120.00,14.88,9.67,35.01,online checkout,premium
LC-810,HALF,Half sheet,2500,PACK7,4.39,768.25,4.08,2.65,35.09,online checkout,standard
LC-810,HALF,Half sheet,2500,PACK7,6.57,1149.75,6.11,3.97,35.03,online checkout,premium
LC-810,FULL,Full sheet,2500,PACK7,6.09,1065.75,5.66,3.68,35.02,online checkout,standard
LC-810,FULL,Full sheet,2500,PACK7,9.14,1599.50,8.50,5.52,35.06,online checkout,premium
LC-810,XL,Extra large,2500,PACK7,8.66,1515.50,8.05,5.23,35.06,online checkout,standard
LC-810,XL,Extra large,2500,PACK7,12.97,2269.75,12.06,7.84,35.00,online checkout,premium
LC-811,48X50,4.8 cm x 50 m,72,PACK7,117.92,594.32,109.67,71.28,35.00,online checkout,standard
LC-811,48X50,4.8 cm x 50 m,72,PACK7,176.88,891.48,164.50,106.92,35.00,online checkout,premium
LC-811,48X65,4.8 cm x 65 m,72,PACK7,134.00,675.36,124.62,81.00,35.00,online checkout,standard
LC-811,48X65,4.8 cm x 65 m,72,PACK7,201.00,1013.04,186.93,121.50,35.00,online checkout,premium
LC-811,72X65,7.2 cm x 65 m,72,PACK7,184.92,932.00,171.98,111.78,35.00,online checkout,standard
LC-811,72X65,7.2 cm x 65 m,72,PACK7,277.37,1397.94,257.95,167.67,35.00,online checkout,premium
LC-811,48X50,4.8 cm x 50 m,144,PACK7,97.49,982.70,90.67,58.93,35.00,online checkout,standard
LC-811,48X50,4.8 cm x 50 m,144,PACK7,146.24,1474.10,136.00,88.40,35.00,online checkout,premium
LC-811,48X65,4.8 cm x 65 m,144,PACK7,110.79,1116.76,103.03,66.97,35.00,online checkout,standard
LC-811,48X65,4.8 cm x 65 m,144,PACK7,166.18,1675.09,154.55,100.45,35.00,online checkout,premium
LC-811,72X65,7.2 cm x 65 m,144,PACK7,152.89,1541.13,142.19,92.42,35.00,online checkout,standard
LC-811,72X65,7.2 cm x 65 m,144,PACK7,229.34,2311.75,213.29,138.63,35.00,online checkout,premium
LC-811,48X50,4.8 cm x 50 m,360,PACK7,78.62,1981.22,73.12,47.52,35.01,online checkout,standard
LC-811,48X50,4.8 cm x 50 m,360,PACK7,117.92,2971.58,109.67,71.28,35.00,online checkout,premium
LC-811,48X65,4.8 cm x 65 m,360,PACK7,89.34,2251.37,83.09,54.00,35.01,online checkout,standard
LC-811,48X65,4.8 cm x 65 m,360,PACK7,134.00,3376.80,124.62,81.00,35.00,payment confirmation,premium
LC-811,72X65,7.2 cm x 65 m,360,PACK7,123.28,3106.66,114.65,74.52,35.00,payment confirmation,standard
LC-811,72X65,7.2 cm x 65 m,360,PACK7,184.92,4659.98,171.98,111.78,35.00,payment confirmation,premium
LC-811,48X50,4.8 cm x 50 m,720,PACK7,66.04,3328.42,61.42,39.92,35.00,payment confirmation,standard
LC-811,48X50,4.8 cm x 50 m,720,PACK7,99.06,4992.62,92.13,59.88,35.00,payment confirmation,premium
LC-811,48X65,4.8 cm x 65 m,720,PACK7,75.04,3782.02,69.79,45.36,35.00,payment confirmation,standard
LC-811,48X65,4.8 cm x 65 m,720,PACK7,112.56,5673.02,104.68,68.04,35.00,payment confirmation,premium
LC-811,72X65,7.2 cm x 65 m,720,PACK7,103.56,5219.42,96.31,62.60,35.00,payment confirmation,standard
LC-811,72X65,7.2 cm x 65 m,720,PACK7,155.34,7829.14,144.47,93.90,35.00,payment confirmation,premium
SP-905,6X6,6 x 6 in,100,PACK7,14.74,103.18,13.71,8.91,35.00,online checkout,standard
SP-905,6X6,6 x 6 in,500,PACK7,20.25,708.75,18.83,12.24,35.01,online checkout,premium
SP-905,9X6,9 x 6 in,100,PACK7,19.66,137.62,18.28,11.88,35.02,online checkout,standard
SP-905,9X6,9 x 6 in,500,PACK7,27.00,945.00,25.11,16.32,35.01,online checkout,premium
SP-905,9X9,9 x 9 in,100,PACK7,26.54,185.78,24.68,16.04,35.01,online checkout,standard
SP-905,9X9,9 x 9 in,500,PACK7,36.45,1275.75,33.90,22.03,35.01,online checkout,premium
SP-905,6X6,6 x 6 in,250,PACK7,14.07,246.23,13.09,8.50,35.04,online checkout,standard
SP-905,6X6,6 x 6 in,500,PACK7,20.25,708.75,18.83,12.24,35.01,online checkout,premium
SP-905,9X6,9 x 6 in,250,PACK7,18.76,328.30,17.45,11.34,35.00,online checkout,standard
SP-905,9X6,9 x 6 in,500,PACK7,27.00,945.00,25.11,16.32,35.01,online checkout,premium
SP-905,9X9,9 x 9 in,250,PACK7,25.33,443.28,23.56,15.31,35.01,online checkout,standard
SP-905,9X9,9 x 9 in,500,PACK7,36.45,1275.75,33.90,22.03,35.01,online checkout,premium
SP-905,6X6,6 x 6 in,500,PACK7,13.50,472.50,12.55,8.16,35.01,online checkout,standard
SP-905,6X6,6 x 6 in,500,PACK7,20.25,708.75,18.83,12.24,35.01,online checkout,premium
SP-905,9X6,9 x 6 in,500,PACK7,18.00,630.00,16.74,10.88,35.01,online checkout,standard
SP-905,9X6,9 x 6 in,500,PACK7,27.00,945.00,25.11,16.32,35.01,online checkout,premium
SP-905,9X9,9 x 9 in,500,PACK7,24.31,850.85,22.61,14.69,35.02,online checkout,standard
SP-905,9X9,9 x 9 in,500,PACK7,36.45,1275.75,33.90,22.03,35.01,online checkout,premium
SP-905,6X6,6 x 6 in,1000,PACK7,10.99,769.30,10.22,6.64,35.03,online checkout,standard
SP-905,6X6,6 x 6 in,1000,PACK7,16.50,1155.00,15.35,9.97,35.03,online checkout,premium
SP-905,9X6,9 x 6 in,1000,PACK7,14.66,1026.20,13.63,8.86,35.01,online checkout,standard
SP-905,9X6,9 x 6 in,1000,PACK7,21.99,1539.30,20.45,13.29,35.01,online checkout,premium
SP-905,9X9,9 x 9 in,1000,PACK7,19.79,1385.30,18.40,11.96,35.02,online checkout,standard
SP-905,9X9,9 x 9 in,1000,PACK7,29.68,2077.60,27.60,17.94,35.01,online checkout,premium
SP-905,6X6,6 x 6 in,2500,PACK7,9.12,1596.00,8.48,5.51,35.04,online checkout,standard
SP-905,6X6,6 x 6 in,2500,PACK7,13.69,2395.75,12.73,8.27,35.04,online checkout,premium
SP-905,9X6,9 x 6 in,2500,PACK7,12.16,2128.00,11.31,7.35,35.01,online checkout,standard
SP-905,9X6,9 x 6 in,2500,PACK7,18.23,3190.25,16.95,11.02,35.00,payment confirmation,premium
SP-905,9X9,9 x 9 in,2500,PACK7,16.42,2873.50,15.27,9.92,35.04,online checkout,standard
SP-905,9X9,9 x 9 in,2500,PACK7,24.62,4308.50,22.90,14.88,35.01,payment confirmation,premium
SP-905,6X6,6 x 6 in,5000,PACK7,7.78,2723.00,7.24,4.70,35.04,online checkout,standard
SP-905,6X6,6 x 6 in,5000,PACK7,11.67,4084.50,10.85,7.05,35.04,payment confirmation,premium
SP-905,9X6,9 x 6 in,5000,PACK7,10.38,3633.00,9.65,6.27,35.05,payment confirmation,standard
SP-905,9X6,9 x 6 in,5000,PACK7,15.56,5446.00,14.47,9.40,35.04,payment confirmation,premium
SP-905,9X9,9 x 9 in,5000,PACK7,14.00,4900.00,13.02,8.46,35.02,payment confirmation,standard
SP-905,9X9,9 x 9 in,5000,PACK7,21.01,7353.50,19.54,12.70,35.00,payment confirmation,premium
SP-907,200ML,200 ml bowl,300,PACK7,6.44,135.24,5.99,3.89,35.05,online checkout,standard
SP-907,200ML,200 ml bowl,300,PACK7,9.65,202.65,8.97,5.83,35.04,online checkout,premium
SP-907,300ML,300 ml bowl,300,PACK7,7.15,150.15,6.65,4.32,35.03,online checkout,standard
SP-907,300ML,300 ml bowl,300,PACK7,10.72,225.12,9.97,6.48,35.00,online checkout,premium
SP-907,500ML,500 ml bowl,300,PACK7,8.94,187.74,8.31,5.40,35.05,online checkout,standard
SP-907,500ML,500 ml bowl,300,PACK7,13.40,281.40,12.46,8.10,35.00,online checkout,premium
SP-907,750ML-TALL,750 ml bowl,300,PACK7,10.54,221.34,9.80,6.37,35.01,online checkout,standard
SP-907,750ML-TALL,750 ml bowl,300,PACK7,15.82,332.22,14.71,9.56,35.02,online checkout,premium
SP-907,600ML-FLAT,600 ml flat bowl,300,PACK7,10.36,217.56,9.63,6.26,35.03,online checkout,standard
SP-907,600ML-FLAT,600 ml flat bowl,300,PACK7,15.56,326.76,14.47,9.40,35.04,online checkout,premium
SP-907,750ML-FLAT,750 ml flat bowl,300,PACK7,11.62,244.02,10.81,7.02,35.04,online checkout,standard
SP-907,750ML-FLAT,750 ml flat bowl,300,PACK7,17.42,365.82,16.20,10.53,35.00,online checkout,premium
SP-907,1000ML,"1,000 ml flat bowl",300,PACK7,13.59,285.39,12.64,8.21,35.04,online checkout,standard
SP-907,1000ML,"1,000 ml flat bowl",300,PACK7,20.37,427.77,18.94,12.31,35.02,online checkout,premium
SP-907,1250ML,"1,250 ml flat bowl",300,PACK7,15.37,322.77,14.29,9.29,35.01,online checkout,standard
SP-907,1250ML,"1,250 ml flat bowl",300,PACK7,23.05,484.05,21.44,13.93,35.02,online checkout,premium
SP-907,200ML,200 ml bowl,500,PACK7,6.19,216.65,5.76,3.74,35.03,online checkout,standard
SP-907,200ML,200 ml bowl,500,PACK7,9.29,325.15,8.64,5.61,35.07,online checkout,premium
SP-907,300ML,300 ml bowl,500,PACK7,6.87,240.45,6.39,4.15,35.05,online checkout,standard
SP-907,300ML,300 ml bowl,500,PACK7,10.31,360.85,9.59,6.23,35.02,online checkout,premium
SP-907,500ML,500 ml bowl,500,PACK7,8.59,300.65,7.99,5.19,35.03,online checkout,standard
SP-907,500ML,500 ml bowl,500,PACK7,12.89,451.15,11.99,7.79,35.02,online checkout,premium
SP-907,750ML-TALL,750 ml bowl,500,PACK7,10.13,354.55,9.42,6.12,35.04,online checkout,standard
SP-907,750ML-TALL,750 ml bowl,500,PACK7,15.21,532.35,14.15,9.19,35.03,online checkout,premium
SP-907,600ML-FLAT,600 ml flat bowl,500,PACK7,9.96,348.60,9.26,6.02,35.01,online checkout,standard
SP-907,600ML-FLAT,600 ml flat bowl,500,PACK7,14.94,522.90,13.89,9.03,35.01,online checkout,premium
SP-907,750ML-FLAT,750 ml flat bowl,500,PACK7,11.17,390.95,10.39,6.75,35.02,online checkout,standard
SP-907,750ML-FLAT,750 ml flat bowl,500,PACK7,16.75,586.25,15.58,10.12,35.03,online checkout,premium
SP-907,1000ML,"1,000 ml flat bowl",500,PACK7,13.06,457.10,12.15,7.89,35.04,online checkout,standard
SP-907,1000ML,"1,000 ml flat bowl",500,PACK7,19.57,684.95,18.20,11.83,35.00,online checkout,premium
SP-907,1250ML,"1,250 ml flat bowl",500,PACK7,14.78,517.30,13.75,8.93,35.03,online checkout,standard
SP-907,1250ML,"1,250 ml flat bowl",500,PACK7,22.16,775.60,20.61,13.39,35.03,online checkout,premium
SP-907,200ML,200 ml bowl,1000,PACK7,5.60,392.00,5.21,3.38,35.10,online checkout,standard
SP-907,200ML,200 ml bowl,1000,PACK7,8.41,588.70,7.82,5.08,35.05,online checkout,premium
SP-907,300ML,300 ml bowl,1000,PACK7,6.23,436.10,5.79,3.76,35.10,online checkout,standard
SP-907,300ML,300 ml bowl,1000,PACK7,9.34,653.80,8.69,5.64,35.07,online checkout,premium
SP-907,500ML,500 ml bowl,1000,PACK7,7.78,544.60,7.24,4.70,35.04,online checkout,standard
SP-907,500ML,500 ml bowl,1000,PACK7,11.67,816.90,10.85,7.05,35.04,online checkout,premium
SP-907,750ML-TALL,750 ml bowl,1000,PACK7,9.19,643.30,8.55,5.55,35.06,online checkout,standard
SP-907,750ML-TALL,750 ml bowl,1000,PACK7,13.77,963.90,12.81,8.32,35.03,online checkout,premium
SP-907,600ML-FLAT,600 ml flat bowl,1000,PACK7,9.02,631.40,8.39,5.45,35.03,online checkout,standard
SP-907,600ML-FLAT,600 ml flat bowl,1000,PACK7,13.54,947.80,12.59,8.18,35.04,online checkout,premium
SP-907,750ML-FLAT,750 ml flat bowl,1000,PACK7,10.11,707.70,9.40,6.11,35.02,online checkout,standard
SP-907,750ML-FLAT,750 ml flat bowl,1000,PACK7,15.17,1061.90,14.11,9.17,35.00,online checkout,premium
SP-907,1000ML,"1,000 ml flat bowl",1000,PACK7,11.82,827.40,10.99,7.14,35.05,online checkout,standard
SP-907,1000ML,"1,000 ml flat bowl",1000,PACK7,17.74,1241.80,16.50,10.72,35.02,online checkout,premium
SP-907,1250ML,"1,250 ml flat bowl",1000,PACK7,13.37,935.90,12.43,8.08,35.02,online checkout,standard
SP-907,1250ML,"1,250 ml flat bowl",1000,PACK7,20.07,1404.90,18.67,12.13,35.01,online checkout,premium
SP-907,200ML,200 ml bowl,2500,PACK7,5.03,880.25,4.68,3.04,35.01,online checkout,standard
SP-907,200ML,200 ml bowl,2500,PACK7,7.55,1321.25,7.02,4.56,35.06,online checkout,premium
SP-907,300ML,300 ml bowl,2500,PACK7,5.60,980.00,5.21,3.38,35.10,online checkout,standard
SP-907,300ML,300 ml bowl,2500,PACK7,8.38,1466.50,7.79,5.06,35.07,online checkout,premium
SP-907,500ML,500 ml bowl,2500,PACK7,6.99,1223.25,6.50,4.22,35.08,online checkout,standard
SP-907,500ML,500 ml bowl,2500,PACK7,10.48,1834.00,9.75,6.33,35.05,online checkout,premium
SP-907,750ML-TALL,750 ml bowl,2500,PACK7,8.24,1442.00,7.66,4.98,35.01,online checkout,standard
SP-907,750ML-TALL,750 ml bowl,2500,PACK7,12.36,2163.00,11.49,7.47,35.01,online checkout,premium
SP-907,600ML-FLAT,600 ml flat bowl,2500,PACK7,8.11,1419.25,7.54,4.90,35.03,online checkout,standard
SP-907,600ML-FLAT,600 ml flat bowl,2500,PACK7,12.15,2126.25,11.30,7.34,35.04,online checkout,premium
SP-907,750ML-FLAT,750 ml flat bowl,2500,PACK7,9.09,1590.75,8.45,5.49,35.06,online checkout,standard
SP-907,750ML-FLAT,750 ml flat bowl,2500,PACK7,13.62,2383.50,12.67,8.23,35.03,online checkout,premium
SP-907,1000ML,"1,000 ml flat bowl",2500,PACK7,10.61,1856.75,9.87,6.41,35.04,online checkout,standard
SP-907,1000ML,"1,000 ml flat bowl",2500,PACK7,15.92,2786.00,14.81,9.62,35.02,online checkout,premium
SP-907,1250ML,"1,250 ml flat bowl",2500,PACK7,12.01,2101.75,11.17,7.26,35.00,online checkout,standard
SP-907,1250ML,"1,250 ml flat bowl",2500,PACK7,18.02,3153.50,16.76,10.89,35.02,payment confirmation,premium
SP-907,200ML,200 ml bowl,5000,PACK7,4.32,1512.00,4.02,2.61,35.04,online checkout,standard
SP-907,200ML,200 ml bowl,5000,PACK7,6.47,2264.50,6.02,3.91,35.02,online checkout,premium
SP-907,300ML,300 ml bowl,5000,PACK7,4.80,1680.00,4.46,2.90,35.04,online checkout,standard
SP-907,300ML,300 ml bowl,5000,PACK7,7.18,2513.00,6.68,4.34,35.00,online checkout,premium
SP-907,500ML,500 ml bowl,5000,PACK7,5.99,2096.50,5.57,3.62,35.02,online checkout,standard
SP-907,500ML,500 ml bowl,5000,PACK7,8.99,3146.50,8.36,5.43,35.05,payment confirmation,premium
SP-907,750ML-TALL,750 ml bowl,5000,PACK7,7.07,2474.50,6.58,4.27,35.06,online checkout,standard
SP-907,750ML-TALL,750 ml bowl,5000,PACK7,10.61,3713.50,9.87,6.41,35.04,payment confirmation,premium
SP-907,600ML-FLAT,600 ml flat bowl,5000,PACK7,6.95,2432.50,6.46,4.20,35.02,online checkout,standard
SP-907,600ML-FLAT,600 ml flat bowl,5000,PACK7,10.43,3650.50,9.70,6.30,35.05,payment confirmation,premium
SP-907,750ML-FLAT,750 ml flat bowl,5000,PACK7,7.80,2730.00,7.25,4.71,35.07,online checkout,standard
SP-907,750ML-FLAT,750 ml flat bowl,5000,PACK7,11.68,4088.00,10.86,7.06,35.01,payment confirmation,premium
SP-907,1000ML,"1,000 ml flat bowl",5000,PACK7,9.10,3185.00,8.46,5.50,35.01,payment confirmation,standard
SP-907,1000ML,"1,000 ml flat bowl",5000,PACK7,13.65,4777.50,12.69,8.25,35.01,payment confirmation,premium
SP-907,1250ML,"1,250 ml flat bowl",5000,PACK7,10.31,3608.50,9.59,6.23,35.02,payment confirmation,standard
SP-907,1250ML,"1,250 ml flat bowl",5000,PACK7,15.46,5411.00,14.38,9.34,35.04,payment confirmation,premium
SP-907,200ML,200 ml bowl,10000,PACK7,3.68,2576.00,3.42,2.22,35.13,online checkout,standard
SP-907,200ML,200 ml bowl,10000,PACK7,5.51,3857.00,5.12,3.33,35.02,payment confirmation,premium
SP-907,300ML,300 ml bowl,10000,PACK7,4.07,2849.00,3.79,2.46,35.01,online checkout,standard
SP-907,300ML,300 ml bowl,10000,PACK7,6.13,4291.00,5.70,3.70,35.10,payment confirmation,premium
SP-907,500ML,500 ml bowl,10000,PACK7,5.10,3570.00,4.74,3.08,35.06,payment confirmation,standard
SP-907,500ML,500 ml bowl,10000,PACK7,7.65,5355.00,7.11,4.62,35.06,payment confirmation,premium
SP-907,750ML-TALL,750 ml bowl,10000,PACK7,6.01,4207.00,5.59,3.63,35.05,payment confirmation,standard
SP-907,750ML-TALL,750 ml bowl,10000,PACK7,9.02,6314.00,8.39,5.45,35.03,payment confirmation,premium
SP-907,600ML-FLAT,600 ml flat bowl,10000,PACK7,5.91,4137.00,5.50,3.57,35.05,payment confirmation,standard
SP-907,600ML-FLAT,600 ml flat bowl,10000,PACK7,8.87,6209.00,8.25,5.36,35.02,payment confirmation,premium
SP-907,750ML-FLAT,750 ml flat bowl,10000,PACK7,6.62,4634.00,6.16,4.00,35.03,payment confirmation,standard
SP-907,750ML-FLAT,750 ml flat bowl,10000,PACK7,9.95,6965.00,9.25,6.01,35.05,payment confirmation,premium
SP-907,1000ML,"1,000 ml flat bowl",10000,PACK7,7.75,5425.00,7.21,4.68,35.07,payment confirmation,standard
SP-907,1000ML,"1,000 ml flat bowl",10000,PACK7,11.62,8134.00,10.81,7.02,35.04,payment confirmation,premium
SP-907,1250ML,"1,250 ml flat bowl",10000,PACK7,8.77,6139.00,8.16,5.30,35.02,payment confirmation,standard
SP-907,1250ML,"1,250 ml flat bowl",10000,PACK7,13.16,9212.00,12.24,7.95,35.04,payment confirmation,premium
SP-909,250,25 x 25 cm,5000,PACK7,2.80,980.00,2.60,1.69,35.10,online checkout,standard
SP-909,250,25 x 25 cm,5000,PACK7,4.19,1466.50,3.90,2.53,35.07,online checkout,premium
SP-909,300,30 x 30 cm,5000,PACK7,3.41,1193.50,3.17,2.06,35.04,online checkout,standard
SP-909,300,30 x 30 cm,5000,PACK7,5.12,1792.00,4.76,3.09,35.11,online checkout,premium
SP-909,400,40 x 40 cm,5000,PACK7,4.50,1575.00,4.18,2.72,35.01,online checkout,standard
SP-909,400,40 x 40 cm,5000,PACK7,6.75,2362.50,6.28,4.08,35.01,online checkout,premium
SP-909,250,25 x 25 cm,10000,PACK7,2.29,1603.00,2.13,1.38,35.20,online checkout,standard
SP-909,250,25 x 25 cm,10000,PACK7,3.43,2401.00,3.19,2.07,35.11,online checkout,premium
SP-909,300,30 x 30 cm,10000,PACK7,2.78,1946.00,2.59,1.68,35.02,online checkout,standard
SP-909,300,30 x 30 cm,10000,PACK7,4.17,2919.00,3.88,2.52,35.02,online checkout,premium
SP-909,400,40 x 40 cm,10000,PACK7,3.68,2576.00,3.42,2.22,35.13,online checkout,standard
SP-909,400,40 x 40 cm,10000,PACK7,5.51,3857.00,5.12,3.33,35.02,payment confirmation,premium
SP-909,250,25 x 25 cm,25000,PACK7,1.87,3272.50,1.74,1.13,35.02,payment confirmation,standard
SP-909,250,25 x 25 cm,25000,PACK7,2.82,4935.00,2.62,1.70,35.18,payment confirmation,premium
SP-909,300,30 x 30 cm,25000,PACK7,2.29,4007.50,2.13,1.38,35.20,payment confirmation,standard
SP-909,300,30 x 30 cm,25000,PACK7,3.43,6002.50,3.19,2.07,35.11,payment confirmation,premium
SP-909,400,40 x 40 cm,25000,PACK7,3.02,5285.00,2.81,1.82,35.20,payment confirmation,standard
SP-909,400,40 x 40 cm,25000,PACK7,4.52,7910.00,4.20,2.73,35.06,payment confirmation,premium
SP-912,7OZ,7 oz,100,PACK7,8.56,59.92,7.96,5.17,35.06,online checkout,standard
SP-912,7OZ,7 oz,100,PACK7,12.84,89.88,11.94,7.76,35.01,online checkout,premium
SP-912,8OZ,8 oz,100,PACK7,9.30,65.10,8.65,5.62,35.02,online checkout,standard
SP-912,8OZ,8 oz,100,PACK7,13.95,97.65,12.97,8.43,35.02,online checkout,premium
SP-912,12OZ,12 oz,100,PACK7,10.61,74.27,9.87,6.41,35.04,online checkout,standard
SP-912,12OZ,12 oz,100,PACK7,15.90,111.30,14.79,9.61,35.01,online checkout,premium
SP-912,16OZ,16 oz,100,PACK7,11.90,83.30,11.07,7.19,35.03,online checkout,standard
SP-912,16OZ,16 oz,100,PACK7,17.85,124.95,16.60,10.79,35.00,online checkout,premium
SP-912,20OZ,20 oz,100,PACK7,13.21,92.47,12.29,7.98,35.04,online checkout,standard
SP-912,20OZ,20 oz,100,PACK7,19.81,138.67,18.42,11.97,35.03,online checkout,premium
SP-912,7OZ,7 oz,250,PACK7,7.56,132.30,7.03,4.57,35.00,online checkout,standard
SP-912,7OZ,7 oz,250,PACK7,11.35,198.63,10.56,6.86,35.01,online checkout,premium
SP-912,8OZ,8 oz,250,PACK7,8.23,144.03,7.65,4.97,35.07,online checkout,standard
SP-912,8OZ,8 oz,250,PACK7,12.35,216.13,11.49,7.46,35.05,online checkout,premium
SP-912,12OZ,12 oz,250,PACK7,9.38,164.15,8.72,5.67,35.00,online checkout,standard
SP-912,12OZ,12 oz,250,PACK7,14.07,246.23,13.09,8.50,35.04,online checkout,premium
SP-912,16OZ,16 oz,250,PACK7,10.53,184.28,9.79,6.36,35.05,online checkout,standard
SP-912,16OZ,16 oz,250,PACK7,15.79,276.33,14.68,9.54,35.03,online checkout,premium
SP-912,20OZ,20 oz,250,PACK7,11.68,204.40,10.86,7.06,35.01,online checkout,standard
SP-912,20OZ,20 oz,250,PACK7,17.52,306.60,16.29,10.59,35.01,online checkout,premium
SP-912,7OZ,7 oz,500,PACK7,6.84,239.40,6.36,4.13,35.08,online checkout,standard
SP-912,7OZ,7 oz,500,PACK7,10.26,359.10,9.54,6.20,35.02,online checkout,premium
SP-912,8OZ,8 oz,500,PACK7,7.43,260.05,6.91,4.49,35.02,online checkout,standard
SP-912,8OZ,8 oz,500,PACK7,11.15,390.25,10.37,6.74,35.00,online checkout,premium
SP-912,12OZ,12 oz,500,PACK7,8.47,296.45,7.88,5.12,35.00,online checkout,standard
SP-912,12OZ,12 oz,500,PACK7,12.71,444.85,11.82,7.68,35.03,online checkout,premium
SP-912,16OZ,16 oz,500,PACK7,9.52,333.20,8.85,5.75,35.05,online checkout,standard
SP-912,16OZ,16 oz,500,PACK7,14.26,499.10,13.26,8.62,35.00,online checkout,premium
SP-912,20OZ,20 oz,500,PACK7,10.56,369.60,9.82,6.38,35.04,online checkout,standard
SP-912,20OZ,20 oz,500,PACK7,15.82,553.70,14.71,9.56,35.02,online checkout,premium
SP-912,7OZ,7 oz,1000,PACK7,6.09,426.30,5.66,3.68,35.02,online checkout,standard
SP-912,7OZ,7 oz,1000,PACK7,9.14,639.80,8.50,5.52,35.06,online checkout,premium
SP-912,8OZ,8 oz,1000,PACK7,6.62,463.40,6.16,4.00,35.03,online checkout,standard
SP-912,8OZ,8 oz,1000,PACK7,9.93,695.10,9.23,6.00,35.03,online checkout,premium
SP-912,12OZ,12 oz,1000,PACK7,7.55,528.50,7.02,4.56,35.06,online checkout,standard
SP-912,12OZ,12 oz,1000,PACK7,11.32,792.40,10.53,6.84,35.03,online checkout,premium
SP-912,16OZ,16 oz,1000,PACK7,8.47,592.90,7.88,5.12,35.00,online checkout,standard
SP-912,16OZ,16 oz,1000,PACK7,12.71,889.70,11.82,7.68,35.03,online checkout,premium
SP-912,20OZ,20 oz,1000,PACK7,9.40,658.00,8.74,5.68,35.03,online checkout,standard
SP-912,20OZ,20 oz,1000,PACK7,14.10,987.00,13.11,8.52,35.03,online checkout,premium
SP-912,7OZ,7 oz,2500,PACK7,5.43,950.25,5.05,3.28,35.05,online checkout,standard
SP-912,7OZ,7 oz,2500,PACK7,8.16,1428.00,7.59,4.93,35.04,online checkout,premium
SP-912,8OZ,8 oz,2500,PACK7,5.91,1034.25,5.50,3.57,35.05,online checkout,standard
SP-912,8OZ,8 oz,2500,PACK7,8.86,1550.50,8.24,5.35,35.07,online checkout,premium
SP-912,12OZ,12 oz,2500,PACK7,6.74,1179.50,6.27,4.07,35.07,online checkout,standard
SP-912,12OZ,12 oz,2500,PACK7,10.10,1767.50,9.39,6.10,35.06,online checkout,premium
SP-912,16OZ,16 oz,2500,PACK7,7.56,1323.00,7.03,4.57,35.00,online checkout,standard
SP-912,16OZ,16 oz,2500,PACK7,11.34,1984.50,10.55,6.85,35.05,online checkout,premium
SP-912,20OZ,20 oz,2500,PACK7,8.39,1468.25,7.80,5.07,35.02,online checkout,standard
SP-912,20OZ,20 oz,2500,PACK7,12.58,2201.50,11.70,7.60,35.04,online checkout,premium
SP-912,7OZ,7 oz,5000,PACK7,4.93,1725.50,4.58,2.98,35.00,online checkout,standard
SP-912,7OZ,7 oz,5000,PACK7,7.40,2590.00,6.88,4.47,35.05,online checkout,premium
SP-912,8OZ,8 oz,5000,PACK7,5.36,1876.00,4.98,3.24,35.00,online checkout,standard
SP-912,8OZ,8 oz,5000,PACK7,8.04,2814.00,7.48,4.86,35.00,online checkout,premium
SP-912,12OZ,12 oz,5000,PACK7,6.11,2138.50,5.68,3.69,35.06,online checkout,standard
SP-912,12OZ,12 oz,5000,PACK7,9.17,3209.50,8.53,5.54,35.04,payment confirmation,premium
SP-912,16OZ,16 oz,5000,PACK7,6.87,2404.50,6.39,4.15,35.05,online checkout,standard
SP-912,16OZ,16 oz,5000,PACK7,10.29,3601.50,9.57,6.22,35.00,payment confirmation,premium
SP-912,20OZ,20 oz,5000,PACK7,7.61,2663.50,7.08,4.60,35.00,online checkout,standard
SP-912,20OZ,20 oz,5000,PACK7,11.42,3997.00,10.62,6.90,35.03,payment confirmation,premium
SP-912,7OZ,7 oz,10000,PACK7,4.52,3164.00,4.20,2.73,35.06,payment confirmation,standard
SP-912,7OZ,7 oz,10000,PACK7,6.79,4753.00,6.31,4.10,35.07,payment confirmation,premium
SP-912,8OZ,8 oz,10000,PACK7,4.92,3444.00,4.58,2.97,35.09,payment confirmation,standard
SP-912,8OZ,8 oz,10000,PACK7,7.38,5166.00,6.86,4.46,35.02,payment confirmation,premium
SP-912,12OZ,12 oz,10000,PACK7,5.61,3927.00,5.22,3.39,35.02,payment confirmation,standard
SP-912,12OZ,12 oz,10000,PACK7,8.41,5887.00,7.82,5.08,35.05,payment confirmation,premium
SP-912,16OZ,16 oz,10000,PACK7,6.29,4403.00,5.85,3.80,35.04,payment confirmation,standard
SP-912,16OZ,16 oz,10000,PACK7,9.43,6601.00,8.77,5.70,35.00,payment confirmation,premium
SP-912,20OZ,20 oz,10000,PACK7,6.99,4893.00,6.50,4.22,35.08,payment confirmation,standard
